"id_jednostki","sektor","klasa","pkd","woj","waga"
"ad99cf621481d319563bf0c002172cd6e37bdd13",1,"S","G","30",30
"7522965bff672a19aa300f77852ac6d3c2eac52a",0,"D","Q","14",1
"809b989c8140cffefb9d5dee8f6401329d2eebba",0,"D","Q","18",1
"5d273277fce577dfcdafc4c744ae68fbc6ae96d4",1,"S","C","18",23
"ff3a553b7878e122f64fa2430137026faa32da72",1,"S","F","18",13
"77dd9b998fafe55749747f2e2879103bdc69ae2f",1,"D","C","14",1
"cc5f4d701afb570c45820770c11a018fd5faddf3",1,"D","C","06",1
"036870e164169895c0c6bd30453ea5d3684dc224",1,"D","H","14",1
"8e756a30ed12712c36983fdb81f9d6ca1ccc6d0c",0,"D","Q","22",1
"1d181d402c01346c300a7480fc08d2b74427a1e5",0,"S","Q","32",8
"97c2e231290f8670f5be45fd24a150844a561df4",1,"D","G","22",2
"d09507ad6062417e955a4eb5383f8efbc1a73a32",1,"D","G","28",1
"c315ccfc230091e44fad7f6f99e8edfec9d6a987",0,"D","I","32",1
"28f1321b3323f9a00d9832a971ce6dfe5c96413a",0,"D","Q","32",1
"9e053e13275cd838ae0b3ba1d069c3a0624742cc",0,"D","Q","32",1
"d8ec94823fd1ae8e6db947997954c15565c2c471",1,"S","N","32",1
"deefba5309d37105fb9b624076f53d07f142d008",1,"D","I","32",1
"98d7eb65037d554112a7b6d1b59f5fa729b7b2d9",1,"D","F","32",1
"4357b938b4d43c4f4c2801cd4aac86af0d9ddf62",1,"D","C","18",2
"274496f46092dea4546722cc8133fba183a61888",1,"S","F","26",12
"92951c6be3969f86aa57c8dc1aa256edd68afe71",1,"D","C","12",1
"0ac9c26159c6623b62c080536fb3b3afd859916f",1,"D","C","14",1
"d461fbcfd9c143a25596079185cc55f8f9c588ee",1,"D","C","04",1
"fec929d963cc69e3ebc6458970bbc76de53f7f86",0,"D","Q","04",1
"cf303bf9d735bd67d156c09662c9dc7e2dead6cb",1,"D","C","04",1
"d71e1275c4e67f3e76b8c871934e5ff40f059f84",1,"D","C","04",1
"aff361c4938802ae27c1238fc2c23e03cbb63179",1,"D","G","30",474
"70473e3e66ef87da379133eb88a7a3f8cccc6231",0,"S","Q","02",12
"db88de70b8de742a127cfc682f7a4ad7e6802b52",1,"S","C","02",24
"fc881f2c1db47eade59be813ba5ba10434ee18a8",0,"D","Q","04",1
"76cd317878d312c48814be35bef6c6f9cb203c83",1,"D","F","04",1
"06722dfd0d2c88b1e547105f10a07a0f45c7d3f9",1,"D","G","02",1
"f7a001d5cf76e004988be6d20377269db817455c",1,"D","F","02",1
"0a15ae7716805e88e592a241a976c86c04b32cc7",0,"D","Q","02",1
"feb05d3bc6694047a8ffa7fd2b780b5de0a360f7",1,"M","H","02",92
"c1485cf00c247f6cd237c3e5b3d7b4bb8865479d",1,"D","J","02",1
"02a561fa83e13c5043407abaa705a997d71b6f88",0,"D","M","02",1
"e39cb0b8ddeb299e735307779e8c753303691b10",0,"D","Q","06",1
"7e5053297999483e6c4a0aabda66f82513056ea8",0,"M","Q","06",12
"df4af3da21add4b1a6494225ffb7c78767921aa4",1,"D","H","08",1
"d8867cbfd4d111880cfc07725db50f07a270271a",1,"D","C","08",1
"425aae5e94b1a641c2f1363f5b8359e5fa5da457",1,"S","K.L","08",1
"e7ad0b88c5731336e1fee2c27b2e3fa9f77310a2",0,"S","Q","08",1
"f1580ac0fceb77674fbfaeb8a56982e50f440e41",0,"D","O","14",1
"fee9c47116441731201e2318bb460c509466ebbe",1,"D","G","14",1
"4e60b4fe1cb720669506d133f5319ebfcd9628b5",1,"D","C","14",1
"17654e4b45fb10e676a1b7bb2dc1df8b5f2eaa58",1,"D","C","02",1
"5fbd588bba0f9a8fa92a3175555189a71b4f4625",1,"S","K.L","14",9
"7076133b55af3f995d71a815f9e25f72542d362b",1,"D","G","14",1
"2d351728118a50cd252ee5fd1418e42371438902",1,"S","K.L","14",8
"f5a62a77f32628725e9357259ce9ace79054fd40",1,"D","K.L","02",1
"bdfa36803efaf7af9fbc851be3cec0830e965ebf",0,"D","Q","02",1
"a7e9fd197480020b4e44e7ac27cd522414c0ca2d",1,"S","G","14",25
"23e8adc721be6dffb9cdbc1bf41e3c8a0e12c27f",1,"D","C","30",1
"5e836b3a205fe0f7d8f416814fdabef286713d44",0,"D","Q","14",1
"3539e8b9c023078430c2a8c23168befa2347a1b4",0,"D","Q","14",1
"fc947d10fd71ed047d45a7f62bda2c0c6ff0d509",0,"D","O","14",1
"e4842b9fcc24d501f4cd3b0ae10fe642f4a488ff",0,"D","O","20",1
"4edc6a9d66f16f377335bf3945b884497e36a00c",0,"D","O","22",1
"173231efc1f5532b4c4b7549290dab7803fb4b24",0,"D","O","08",1
"dbae1ce6fd40e8682112429882b121888f4b5819",0,"D","O","26",1
"2088035925860682e02cd53a5e9bba68c3f04e2b",0,"D","O","12",1
"c98cf1b51372c6f18a7fe95b2ec1507348dcae4d",0,"D","O","06",1
"f8329791d49546fd0d7b4e0c221f3cce3528fe20",0,"D","O","28",1
"daa192c83ba10a9f7f37cfda778d2429b4313d9f",0,"D","O","30",1
"8f2707bc32a3c9eb38dbd0cee6999b48113ee548",0,"D","O","32",1
"073a8528b13c1128f25d9debfd09380059a2da92",0,"D","O","02",1
"f2da60154ac07e77e3d6038f7a793f61f52cbb83",1,"D","C","24",1
"a0de3728c025f1b618f301d245fc7ba8ae0ffe90",0,"D","Q","32",1
"cbee885e3a3ebf1f39da00d5c646f0384ad48c92",1,"D","H","32",2
"4122592225403fbdd6a8a6784953f4bdecfe9657",0,"D","M","14",1
"861c22f1867ae96ab64eb997ff5a8688cba9fa4d",1,"D","F","14",1
"143277655d34fa2f9842e6155159798df11e4014",0,"D","M","14",1
"52f9edd632427278f8890562790a88aefd05d84d",1,"D","C","32",2
"cddbae976b823aebd87c731fcee2c1b68de60e4b",1,"S","K.L","14",9
"3792e762f2807985d8ae4a9c2c60d927cb6e6784",0,"D","N","02",1
"dcbda2af428696d2f029ae18f59c08cb87dbeb00",0,"M","O","04",1
"1dfb3771a20ea7f20e7215428fd87c7a8238505f",1,"D","G","14",1
"3ae9845bf202a26a3128d7e7ea6b2d962e82f54f",1,"D","F","06",1
"3eb9098232e4be954ec196958e5b2c25e0dc1eaf",1,"D","C","20",1
"ec51ccbc3698f127de48eebd3aadebc711e41f2f",1,"D","G","22",1
"258fc416ce6b7efd80ca21f4ad712a1409608247",1,"S","M","24",2
"9c8e926b416cab9a76a086a80e77a98c98cf3062",1,"D","F","24",2
"4248a74d563f409ee26682e65a1a181b3e23089e",1,"D","C","14",1
"b8d5b603ec821e98a964b931b49bdb80f3f0aedb",1,"D","J","02",1
"159b531a4619b447194feb11bdb02a591a984c85",1,"D","H","22",1
"2cb07c600eb8789f36fb42c91c6678be0566ccee",1,"D","C","22",2
"46f2490f18f576f2673181860c78d50c653e9466",1,"D","G","14",1
"3c616eba442e0645dcc06dbb02f3e3b42c8b627f",1,"D","G","14",1
"629b5c1d63454015142467bff2cc19a72fff757a",1,"D","N","24",1
"e0cecaf7de7f7f9469b0c2bd7649c9206fa2c56e",1,"S","C","24",21
"cef28a79724a083f707d838bf5977b3f625ad76f",1,"D","N","24",1
"3b05fd59a25113f71d98379b923777e331c8c9d9",1,"D","N","04",1
"1f9758d20375111b67be9ca61df653b45794b7cd",1,"S","F","04",1
"cd1272db2c4885c9971382ac00809a5957190f6c",1,"D","C","12",1
"87c0f1a68fc3b8068591c6266f8416ed158358ba",1,"D","H","32",1
"05281bbddaa4eb3da7c7320df14bf8e03d26a0c6",1,"D","C","02",1
"6f5ed8be3003c21abb809142c81593cf64bebc17",1,"D","F","02",1
"fdf75c890deed760a53cafc6e0f64f2f60c7a6a2",1,"S","C","08",12
"570332dd8c0ad0af7ea3f93687ed626facf573fb",1,"S","F","16",1
"8848b0e96ffd2382ff129f52a2076018cba38ccb",1,"D","C","22",1
"76327f9440bcc1ef8996bf5cf6a1afe8620a25e9",1,"D","C","20",1
"dfd10d52e23dd5afff5b88976ca59ba1b932f80f",1,"D","M","14",1
"97fcb872f7b8d7c45f40553d68fbe71329bff1ad",1,"D","C","22",1
"8744c57032e4673f3852708f2257b072c074d159",1,"D","J","26",1
"8a1d97b7922b4b252c19d05b9e7b9127377d627a",1,"D","G","24",1
"932740e386509ea36b905b0559f0c4340a3b4aa2",1,"D","C","12",1
"6a3e14489835acb97ed9e95fb0214c3e0a2105eb",1,"D","N","18",1
"b1beaeb00c6da4c29de6ae4ce0b5c60ef37f055d",1,"S","H","08",1
"9dd4bc7d0d5703b6c4e91fb8bd6895fb29b8cc5e",1,"D","F","06",1
"b7df220b0c4cd9b38c3dd428fffd28d8779a2182",1,"D","C","04",1
"c4f05b9084a7fb6888a820bb44d44b618b9cc7ef",1,"S","F","02",15
"a1ee8c94d18a227020e5194702eeea02957f1b3c",1,"M","C","22",44
"f1678d81b3d75818f3347bc29a7000631326b75a",1,"D","G","22",1
"28f7d68da9fc66a94687eb0f1509196ebd561b8c",1,"D","C","22",1
"a7e0d16bfe4168ef3148e276e844e9bfe4fba6b3",1,"D","H","02",1
"df10f08fe57ccbc8f9fbf4f3b37bb668bbd03593",1,"S","G","14",26
"c87011f7b1fe8e14c449330331cbfa45e19a5083",1,"D","C","30",2
"6c1eb096a61a175c48bc881953fd854a536ef5aa",1,"M","D.E","08",3
"8fd3ab0dcc4f0da631151c76633adf0bc6f63192",1,"D","C","28",1
"5d1390d63cd668f24e0838126cb696cf370daaa9",1,"D","G","08",1
"51494114ff2e93e4acf257671df0ce07849d1029",1,"D","C","12",1
"ffa9d4c67509a7421eba815f42d002466f062938",1,"S","F","12",2
"9f5275f6acee730ea3cee813986c2f2bd782bc59",1,"S","F","02",2
"70381691a802412c3fb79ddcf2b19686b2a051b1",1,"D","C","26",2
"c523c9f11d7fde9d9269f5eeb2674212db04fe5d",1,"D","C","30",1
"1c6252bd4f82bcebf0c9ccaf94dd6297429a8a9b",1,"D","C","12",1
"8a803eb669f731852a266d8ebee08876a0f11aa3",1,"D","G","14",1
"311a57d8f8e49ad814e938276ec637dd791fa3d1",1,"D","C","18",1
"05036812ef66ec8172b95eb65d5b1f5f9794c9b1",1,"D","C","02",1
"82eb3226a4463d85d76bc282babb1e1d68341d9a",1,"D","R.S","14",1
"93aeab88e344d9e4ea8ab7c1dd8d487794ee05c1",1,"D","F","14",1
"67b401d33986706a24b922b414092abe580a0cce",1,"M","K.L","14",9
"e9ff81cd3ff17f0bccd0d773b3fec9605214c714",1,"M","J","14",9
"91c8f475c8b1e0adbba7befdf54e0d41f2774ee6",0,"D","H","14",1
"167f93b0570eddb27f5030b5590128bf14faa3cb",1,"M","C","14",144
"cc367d690748e20a5caf0fc46dc2bbfd1b689bc3",1,"M","C","14",144
"fba04c8a76868c1d8fada8e6488c22f928357085",0,"D","O","14",1
"456fe8000dc07dfb5418fdde59a12901b39aaca7",0,"D","M","14",1
"ed62ef36004f5c2476ed157d5ff752776170a320",1,"D","G","14",1
"194658b4a77b3056628804b1650ad97b3490945a",1,"D","G","14",1
"7bb7bef0445c26fe00e589fbca61c556d9ba0f6c",1,"D","G","14",1
"63112c8107bd1a6fa89d166935a50a54139503bb",0,"D","Q","14",1
"fab7e36e78cdef074b502a1dca151ae17759d972",0,"D","M","14",1
"eb5772da22ede6a50136e1d74e98ac37772c8e3d",1,"D","C","10",1
"bca7e0caaa62473a1f6b7a50b08d59d0cfdd29f5",1,"D","G","14",1
"b00bf7f0c1a287e7845f9a7cb2421572a5e3e75b",1,"D","J","14",1
"a164a8a17512bb5619ed934701fd53cf87ea18e3",0,"D","P","14",1
"b604ee3af53a1b980a1427ebf97245fd2879e50f",0,"D","P","14",1
"fd956c7ed61f771c3a28ad8126e00d8caa75e4a5",1,"D","N","14",1
"5ba43e032080e6e76bb3d4d9bcb6e3e05645e0f2",1,"D","M","14",1
"41f0a21a311a39f1fb8160f520d32279a06007c0",1,"D","P","14",1
"f52100c0e295bed93493fceca277dfee7ecd3de8",1,"D","G","14",1
"640e7278af46adf6bc07dfb7f85b2f88767892e7",1,"D","F","14",1
"ae30de032367639aea5f1408bf1ef7bd3ca1a126",1,"D","C","30",1
"0a1c71397ee725a7f4bfa3a0145603611c019066",1,"D","N","14",1
"f3a719c594a784c978eb3854eb378030bc84c97e",0,"D","O","14",1
"a3147212d29eb7ab139b3e8a4878ce2b3a2c77ac",1,"M","M","14",93
"432515822052384168261d4d9bb66256d5ed0f18",0,"D","P","14",1
"6fa1ec60a50bbe6e51489dc2d42b305afae4d1fc",1,"D","M","14",1
"ebd8b69ca76d815c49a717c9e09d3e5ad10873ce",0,"D","O","20",1
"1ca47ef69af89b67ec924a0d34a31e46932d408f",0,"D","O","04",1
"80ab848a00358f1b810562d13484bba320a314d6",0,"D","O","28",1
"a68c3f97b57ac6b4864155441bb3db82a4f06fda",0,"D","O","04",1
"53f0431e4baa2bde60717a4321878982db1bc237",0,"D","O","18",1
"4901f303a34785ed7470ce0bf451fe6817078859",0,"D","O","14",1
"6e2a78d89328a13748f5a2c02b0b60e66b83d254",0,"D","O","18",1
"51873ef5d79a543ecf201d70a1dfd0d878348c8d",0,"D","O","10",1
"cebe685282a6656e6e7ab79c754fb11b12b411af",0,"D","O","18",1
"7fd7577aff70644b0416c40e9ac5e47e35185cc7",0,"D","O","30",1
"56c6c1b8d0b974b0f5ef4cc140a62374401d2f4d",0,"D","O","12",1
"974df8c2836db63109580f36191d1a386810d74a",0,"D","O","06",1
"c0e2eb6e837ea8e3381ac2722572665428bf0c93",0,"D","O","10",1
"a1eaa4dd7026d01c0cec5042872c9c534290e7ee",0,"D","O","30",1
"580440937f14020dcf3b49361d65ea32571a170e",0,"D","O","30",1
"1261e52dc26161b05cbd350405d63f969815be06",1,"D","H","14",1
"8ff8cd2a32c5e6c0d8e33083bad642406bc0d71a",1,"D","Q","14",1
"c541b8ada4b678ecbb71f21eb41c52fe265963f1",1,"D","C","02",1
"fdf08757331872a10b2298622313736a8886e925",1,"D","D.E","14",1
"bcff63171d0d3cea04c2eac8bb7f38420993fe07",1,"D","M","14",1
"12204eeb994195d4f5731770661f2ca6895404d1",1,"D","J","18",1
"d4c36c668b8a39478ef9ab18bec8a4ff4dec9f9a",1,"D","J","14",1
"411cd8ce62c41704b8b3ec12784fc769da0b586b",1,"D","G","14",1
"80a6fc4eb64c4507df6af7c8e78d57c8a52bc201",1,"D","G","14",1
"802e05a8106afb2ec9683919cdd63fa51d1ef128",1,"D","C","30",1
"af672b1178613f29e431b528e83b978fda3c9049",1,"D","D.E","14",1
"cfaa0c893db8e66d71941f31bf6a92256e628f6e",1,"D","G","14",1
"d4289538bad16b97beaa56e30205179c303fd1d9",1,"D","G","14",1
"f589763334fc2c214e035baf52174ab32997edf2",0,"D","P","14",1
"2dc77b40a39d99d73234d25c7e844952cc7df010",0,"S","P","14",10
"a3f240d07c89a7879365c2af2566022250fd3b5a",0,"D","P","14",1
"c658497923dfbec78c2d086ecd27575bf6a76bdb",0,"D","P","14",1
"a5c3ceea651a482cea35ee7713a2a2bc3ac1d40a",0,"D","P","14",1
"98ea6af020bd842e51f01450b9f09b079904105b",1,"D","J","30",1
"13347adf3b8e161b2f630739cc5e52cc13418b82",0,"D","P","14",1
"f5687240e9bcc08c781445443f5b69569685a5eb",0,"D","O","14",1
"96bbde1f7674ca9dc14bf18fb38a04c9bb47528c",0,"D","P","14",1
"5140db4d00f5c440424b2c7363df40dee7ccb847",1,"D","M","14",1
"f3c2312a45cb6bc2665d7661d465df8a16119ee0",0,"D","P","14",1
"57762e616b3708c180cf5234613183fb72e2b056",0,"D","D.E","14",2
"1574550e30aad57411c2b019a9632c459f6d447d",0,"D","C","24",1
"f193395e941be82504044d740cefb4a77742a06d",0,"D","P","14",1
"10ec9071c33293921601403bd2d9b87491871baa",1,"D","C","22",1
"6dc4d3fb65ccdb916f73a1bd9e93fd4ab0de4849",1,"D","C","14",1
"e54d729d0c3a5e053b9409244606d7d3f6c3b74e",1,"D","F","14",1
"7473c3badabf05aee71772e6ff1480eec49c707e",0,"D","M","14",1
"83aa2f64f9229287286805cef71a6bcf7ebe0ccc",1,"D","G","14",1
"cfe3e15942c34f719587baf54b157b5f3d60d257",1,"D","G","14",1
"b343aa84ed3710b41b19440aed95892f999fe194",1,"D","C","30",1
"b5bdf0ab285a75d7c7c602d654e2210b3a352de6",1,"D","H","14",1
"825522e48ebdce95d7bdaa74429476c965940130",1,"D","G","14",1
"d0aaaf68963066c85b306ded3e3400aea14f88b3",1,"D","C","14",1
"e9d76d7655566a7f33289aa800759d8e27099b02",1,"D","G","14",1
"0b1a5dbe3f2b5e4baa9573badf620e08bd85143e",1,"D","G","14",1
"2a2e8f0383f5ce8a225c5019c87c7af75c59d186",1,"D","C","02",1
"ade5595e8737f4b8cf8f92b8aad82d8c5ffbaba1",0,"D","O","14",1
"1b23a09685c951ed71397fa7303288bbde819706",0,"D","O","02",1
"58020015c248ec6d332ff8d4bcab5ea614590f50",0,"D","O","16",1
"635fdd408c4fa0aeeb7e0096c080d266adda61b5",0,"D","O","04",1
"4c4a7bf5ed4b281085b83a77d9eb685688f9a82e",0,"D","O","32",1
"d2625fa68ac5a0bf03817269ed3c718b00edf4e1",0,"D","O","32",5
"bd5f14bec31d543311684af9384c12ee1ac77fd1",0,"D","O","02",1
"1b415a063d2ac569cefdb5d1be77e7da6ccfaca1",0,"D","O","04",4
"8901e0f2233fd841a07dc21af3f66d1ca55fb3f5",1,"D","C","10",1
"41c6451607225d8f81925728ef86d54ba8174961",0,"D","D.E","14",1
"1efa362b1ab9a4f0745f9cf0f1339a2b695fe5bb",0,"D","D.E","14",1
"6a422136bd1546b026c5e87f6730665244723dcc",1,"D","C","24",1
"bc19ff49bf259b7bb9ce915853144dc41f803003",1,"D","C","24",1
"1665e0683d37ae1420f3707b7dddc68ca46623ea",0,"D","Q","24",1
"be09db131558601a4c3d96fe6a48a81a253d67c8",1,"D","C","14",1
"6fa7f8276fa76675c014c3657535fb44b91c2745",0,"D","P","14",1
"5c00d11bbda9eac63edccae892669087f0dccb6a",0,"D","P","14",1
"2df7d8126f6a86d8b1f943938c9ba0463ceea46b",1,"D","C","14",1
"e5382e7d4f0453fa0f7cc0166e0778c41310715e",0,"D","H","14",1
"5c927872f001d0567a23103f4c21bfedaf92fd69",1,"D","G","14",1
"be6f2e332712d32e6f4dc773964dc2d5e0ce87d6",1,"S","G","14",537
"1ab37da0cf7cc797e29f4bece4087c1036fc0179",1,"D","C","32",1
"45b475ff2da89189c80bf36d376386f60aedb831",1,"D","G","14",1
"7dbb55dc5c3eb38e2abb3aab5081a7f8960b61d5",0,"D","C","14",1
"54160a250dc156c9014b346079e839c15690a87e",1,"D","H","14",1
"664b8bc43b4fbd2aa44afd07d8bb89f44d1d781b",0,"D","R.S","14",1
"2693c7ad9e328f19735e027e767fd7f503bcd339",1,"D","F","14",1
"618af38e6cbdb50d61e645768f5ee3fc33362de8",1,"D","F","12",1
"34e79b48ef07a98b5943c6ea227a3fba28939582",1,"D","M","14",1
"75b82e0bde4f8b35e7dd8e9f871c602b07eec2ac",1,"D","H","14",1
"20ac992c9f01ad7570f62414a7454681c7e80f19",1,"D","C","14",2
"c300ec42a4550e759c208a921a83c1565334c524",0,"D","K.L","14",1
"f946bd9608ff955cfbc3c805adfd07e27ff6d771",0,"D","O","14",1
"f3ffd940dad62c11fd6164f153ffd8814b47dc7c",1,"D","K.L","14",1
"71192e65ab0bbd1138bf0bd264436c6386d2822d",1,"D","M","12",1
"dfe672d77fdbec2a2b164df13f0082acdb87a1ce",1,"D","G","14",1
"8ed3123f3cb2799b51b20ce91a07c42dab60e6c5",0,"S","K.L","14",1
"c42575405bac3dccd23515ce9229ed37092c7b99",1,"D","C","14",1
"8524bbcfc5ed7a12f43a835c035bd75aa20db2c2",0,"D","O","14",1
"8101b23d989525a323962c87cd684769be5d887d",1,"D","K.L","14",1
"ddb80e579bfc74cdcc8cf89f1619d2265fb3dc70",1,"D","G","14",1
"328c04bdd12dc144506c02576309a2e490affece",0,"D","K.L","14",1
"ee6257f3858726641eba462e23a056b2c55a27e8",1,"D","N","14",1
"a73a31adf467a8b7204d5634432b87c1d7e241c8",1,"D","C","14",1
"c7116fb4546dbd22fd22ea715d7fb43b916ee6d2",0,"D","Q","14",1
"cf68c4dd0447284229ea4569408be0a85e7fe0ae",1,"D","C","14",1
"27fc5c63f740c76d531e202952825824b93de640",0,"D","O","14",1
"cb36f7d33a67caa8d8096b7f6f94a0cb8e9775f0",1,"D","G","14",2
"1bc01774b1f11459fbc147989f5c8cb3b390e0bc",0,"D","O","14",9
"b7ef7646052cf0e7f6b4ca7a387a9492e55be064",1,"D","G","14",1
"f4939103745cadbb302e85fc5179b6c8f10afe91",1,"M","I","14",44
"966ba1aab7b793a3049480d0cd2f51f1138cb1e2",1,"D","C","14",1
"f826aa2bfc97f0ee8cf688a2be4aad08bd40204b",1,"D","K.L","14",1
"92ef87d36abd0b3214d271060f9c7be0984809b8",0,"D","H","02",1
"76850aaa3f94af0117285c1b5d16b94069f237a0",1,"D","H","10",1
"d530ceb1dd9368c0cb555ea2bd0c4237ff5f8a87",1,"D","N","14",1
"94226d5d9832185e91be10830c2dc7cc5e423e94",1,"D","C","14",1
"7bd42439cbcb047437b45c1781a7b225ce1e90ac",1,"D","C","24",1
"b92c2b3216887c21e01481cac6fd887f629471fd",1,"D","C","02",1
"5238b00a7f4995e785b1d9287586d73f9afabb34",0,"D","Q","14",1
"4bad53c15664e6f6b91af797e6256c340ae841bb",1,"S","F","14",19
"69cc5b539782233fcb24a1567c473f231d119bb2",1,"D","K.L","14",1
"5256e7a737c83a8b990e4f7c099b566e8017b542",1,"S","F","14",19
"2f3348b8c15d507ed31ef096a996463f7e54eef7",1,"D","C","14",1
"a4b6f74e52e0bbd5a17dbc717818069abe1792ff",1,"S","Q","14",15
"1aee2f6cab93652d43680b382c16d330533812aa",0,"D","P","14",1
"4b0e173b83c2574d1d29b263829e5f47bed07146",1,"D","C","14",1
"9d7cf90579c5291607a550f51eb74de7024ad513",1,"D","C","26",1
"cbc4f286c0d211065632fc4ac68f4fff29a4fe7d",1,"D","M","24",1
"f7bc95343d0257c71b2b5da2f50a6c7d1a0ed21c",1,"D","C","14",1
"2dd52d2e8daf41525bdc816b08f359128fe06a40",1,"D","M","14",1
"9d2230ef6783f0edd692467861d187421f464397",1,"S","F","14",20
"84e8af67da0890b9182e98fd8e10465f3fee5dd6",1,"D","G","14",1
"0726dba26e0f9822668a8e2a354862029aa135cf",1,"D","J","14",1
"ad6ce69556958063b9e2bb15ae01ba2cc5807586",1,"D","C","14",1
"f9ed6a455fd7e0c8b4fb793e6c567c1300e01a5d",1,"D","K.L","22",1
"e5b7cd17e9fb93d464c1b0a5c6fdfe809df21976",1,"D","C","30",1
"1a6172db7765b933df1f1222d9f85657181fb2e1",0,"D","K.L","14",2
"8e89cb8b66b02981be2428a4098382b689d1ad1a",1,"D","M","14",2
"5c71cd64e399b3b8e611b37c8d979695f4dd42b3",1,"D","J","14",1
"c8fa517a96390379579afe16355bbd1696cedab5",1,"D","I","14",1
"05849688dd99051cfed7bac00eb4325ff10389dd",1,"M","I","14",99
"50801a917c4506a396d1e69c041a59a6645a3bed",1,"D","G","14",1
"771cd0f466e1e1b9efcd2cb67c660c70c0085442",1,"D","K.L","14",1
"f5334626dfcc2728689ac185727a724c09cc2bd4",1,"D","C","18",1
"c6df5275b8d6b3eb5d325b5a9be0d2af55cecbe1",0,"D","K.L","14",1
"e3449b9205f77d3804bb9edfce765090d090c4c0",0,"D","K.L","04",1
"562adf6753c5b4b6827233ef4433e4224aaf2232",0,"D","K.L","22",1
"3d4904191f939091f31515d9cad08756b9cbd471",0,"D","K.L","12",1
"182b63478799f456ce50b8b1c206cedd636ff136",0,"D","K.L","28",1
"65a110976a27d86b9d0f8f88a1cf099722c51c45",0,"D","K.L","30",1
"70b80ce25199b96a0e21f5789fa7143224201c82",0,"D","K.L","32",1
"8f6d3bd325e867bb54c4bb82866dd0a92ed67c89",0,"D","K.L","02",1
"ac5c5714fbf33972b158ddec925bce8c9dea6487",0,"D","K.L","14",1
"27592c4208cfdd0021d3a413e33fa482f92d13b4",1,"D","F","14",1
"20c6b1ead932785e8b2c1ab11d1cbdd16105716f",1,"M","F","14",82
"7609113ce017398f6fc815aabad85f10fd7566ec",1,"D","J","14",1
"0aa5fbe7907130d55f17af59474e5dff57e14300",0,"D","O","14",1
"9dcf6fc4a87636398143d3ade444d9483570ba3e",1,"D","C","14",1
"cb7575faab200435e468480ed6d58c1ae12e0b50",1,"D","J","14",1
"074474d73b6f8ba1f35ca8ae27bedaaa4cba9e8f",1,"D","G","14",1
"63b69fe4a83ad5631778b932d19ca16d16911336",0,"D","P","14",1
"ec33f31c1c82580f1272983b9dd1b3c016e35679",0,"D","K.L","14",1
"84b06b4dd14316c0e8bd6f7e2f75c0541bb89a25",1,"D","G","14",1
"5a859dabb4062ef9e6a07a6cddf96725416bf2c2",1,"D","C","14",1
"81d9a982a512b777843594f1fbe41c09352a4f6d",0,"D","P","14",1
"cec9f9c49c65663462a63e8a3772cc5213981695",1,"D","G","14",1
"72cceb058a4920197136dc70f1ae231fea1b1036",1,"D","G","10",2
"9108f25faa23d7c329d2f6600cb5d64c779ddcb7",1,"D","C","06",1
"39ad35e3ad7577ad2cd6ec5481f639ea95d5fdc4",1,"D","C","14",1
"103d5dacd180265ffdeebc598d6a0121469f9283",1,"D","G","14",1
"6bbbcf7aa528da8a0a70ecb3e70a2b2fa665f54b",1,"D","J","14",1
"27d0c9a6dd3c015820241ac7e34287edd75ec6b9",1,"S","G","14",39
"e9af15d9969c44197dd806bab30dfd6f0782f0f9",1,"D","M","14",1
"5273c1b0706472215c1a1c0ea5a8bee2ebb31b8c",0,"D","P","14",1
"5af9d3aa36b55a9f57fa270256977189565d0340",1,"D","C","14",1
"4c445458c28310e3e74d01718b060833ee2bed6a",1,"S","G","10",15
"975b4900dc0566faf14e775cde67ec8570325a59",1,"D","G","14",1
"21a92946470c8442c3469ee779dd1286644df78d",1,"D","C","14",1
"6409af1847429788d58b63857984ef124a729a74",1,"D","D.E","14",1
"703ffb37f36df53179e826f9767f20c3559fd7cb",0,"S","I","14",22
"41469f56d52a31a7d78a6c5a8f2dad39c7357c44",1,"D","J","14",1
"5946dc5386f98277e26e1395e817ae609953e878",1,"D","K.L","14",1
"cfc2a0167066e51d3a06624a7d4952fc9cf17f9a",0,"D","C","14",1
"fa3b7479b17d3ddab086d769ac8f1d648af49ed3",1,"D","M","14",2
"1f8f06b9830475b70f6e94d0dfee6e87d1b9aaa0",1,"D","C","14",1
"50bd0ee45206ef8b6f62f42b774b982f79b8dec8",1,"D","G","14",1
"2370cd06b59ec9b031f9f57747bc1649aaae17dd",1,"D","C","02",1
"8fdcd851c39bfa57ab2ab3b65b31dc2ddacce8e0",1,"D","C","14",1
"837c37de3de6b78df6ab35496586658220de3851",1,"D","C","30",1
"17817246654d422a26e5594b55f7a470820cc6d8",0,"D","P","14",1
"e168cf136bd46c9e1e77dabcf2b767818481b9e4",0,"D","J","14",1
"7ca4ff657f62044554ee16696ae0fdb58dcec0a5",1,"D","M","14",1
"326058887fb339964f5e94674c937ea22daaf59b",1,"D","K.L","14",1
"8aa6fd4a9fb6c6789fc1a1c1fe7f86f155ea8cfd",1,"D","K.L","14",2
"cb0d14354f5abb963ecdfadb976c8a4a31926ec2",1,"D","K.L","04",1
"4c8b97964a71cbb54a4ea29061022cf688df9c58",1,"D","K.L","24",1
"445b8ca1b84442ecf95769c37720214126046951",1,"D","K.L","30",3
"9b2d36a956b59144e6a450c89c856cd61d053ef4",1,"D","K.L","04",1
